zone      T(1)         N(1)        T(2)        N(2)      V1(2)        V2(2)       V3(2)       
56  87.99937827455712  8.909034388596101e+18  176.96850375925104  8.909034388596101e+18  0.0  1026.770687973884  0.0
57  88.74284965552177  8.976622695956524e+18  178.39536802574884  8.976622695956524e+18  0.0  1026.738687973884  0.0
58  90.73302139362855  9.157547399420776e+18  182.2148895433275  9.157547399420776e+18  0.0  1053.2559820884512  0.0
59  90.83398871947273  9.166726247224794e+18  182.40866521919008  9.166726247224794e+18  0.0  1036.291467822807  0.0
60  88.0825203743469  8.916592761304264e+18  177.12806940531223  8.916592761304264e+18  0.0  1209.2021886795378  0.0
61  88.5720077942207  8.961091617656428e+18  178.06748970608012  8.961091617656428e+18  0.0  1182.4370000000001  0.0
62  86.80072467802009  8.800065879820007e+18  174.66805746286684  8.800065879820007e+18  0.0  1267.8954745423305  0.0
63  86.55048850989456  8.777317137263142e+18  174.18780623111078  8.777317137263142e+18  0.0  1278.575141208997  0.0
64  87.85805326729601  8.896186660663273e+18  176.6972739473358  8.896186660663273e+18  0.0  1219.8818553462047  0.0
65  89.28228522392462  9.025662293084057e+18  179.4306484095523  9.025662293084057e+18  0.0  1157.384589951381  0.0
66  86.99192028114932  8.817447298286302e+18  175.0349985193775  8.817447298286302e+18  0.0  1296.5864399950112  0.0
67  89.60106579892823  9.054642345357112e+18  180.0424495130946  9.054642345357112e+18  0.0  1147.636170521905  0.0
68  89.44941884130753  9.040856258300685e+18  179.7514098974589  9.040856258300685e+18  0.0  1150.5409232847146  0.0
69  88.62777382771739  8.966161257065218e+18  178.17451542693237  8.966161257065218e+18  0.0  1185.1515442050927  0.0
70  88.91432941900197  8.992211765363815e+18  178.724470602125  8.992211765363815e+18  0.0  1172.9682108717593  0.0
71  89.07855982618918  9.007141802380835e+18  179.0396602724843  9.007141802380835e+18  0.0  1170.3648008231405  0.0
72  89.77273004732594  9.070248186120539e+18  180.37190615143362  9.070248186120539e+18  0.0  1136.5519139038572  0.0
73  86.56458403587098  8.778598548715544e+18  174.21485825066148  8.778598548715544e+18  0.0  1285.7017559908377  0.0
74  84.98959557063942  8.635417779149038e+18  171.19215311536857  8.635417779149038e+18  0.0  1338.4289186549397  0.0
75  85.80289894322492  8.709354449384083e+18  172.7530383758862  8.709354449384083e+18  0.0  1319.8576266223554  0.0
76  84.65173207938194  8.60470291630745e+18  170.54372823315725  8.60470291630745e+18  0.0  1363.6512519882729  0.0
77  84.1718637979355  8.561078527085046e+18  169.62276890512874  8.561078527085046e+18  0.0  1367.347  0.0
78  83.72267039704884  8.520242763368076e+18  168.76068055999272  8.520242763368076e+18  0.0  1382.6213333333333  0.0
79  84.69910193161581  8.609009266510529e+18  170.63464007077783  8.609009266510529e+18  0.0  1349.1085853216064  0.0
80  84.01769190456274  8.547062900414794e+18  169.32688345320122  8.547062900414794e+18  0.0  1377.2183333333332  0.0
81  85.06612009437917  8.642374554034471e+18  171.33901836294993  8.642374554034471e+18  0.0  1362.6242123719128  0.0
82  85.06310932142966  8.642100847402697e+18  171.33324011183473  8.642100847402697e+18  0.0  1356.4454643601855  0.0
83  82.78295442782014  8.434814038892741e+18  166.9571852655134  8.434814038892741e+18  0.0  1413.17  0.0
84  83.1338951306466  8.46671773914969e+18  167.63070782649345  8.46671773914969e+18  0.0  1406.2776666666668  0.0
85  83.58236103657873  8.507487366961703e+18  168.49139996919152  8.507487366961703e+18  0.0  1391.748  0.0
86  83.25972655911156  8.478156959919233e+18  167.8722024871838  8.478156959919233e+18  0.0  1397.8956666666666  0.0
87  85.80632020547026  8.70966547322457e+18  172.7596044347409  8.70966547322457e+18  0.0  1310.4599481151738  0.0
88  85.23316547785917  8.657560497987198e+18  171.65961051306306  8.657560497987198e+18  0.0  1362.5642123719126  0.0
89  91.73883652504338  9.248985138640306e+18  184.1452418157398  9.248985138640306e+18  0.0  1029.9405575043565  0.0
90  91.52120947598216  9.229200861452923e+18  183.72757374178394  9.229200861452923e+18  0.0  1051.9888637612391  0.0
91  91.82774488668706  9.25706771697155e+18  184.31587402495495  9.25706771697155e+18  0.0  1027.1823270285279  0.0
92  91.88433962984533  9.262212693622303e+18  184.42449019869304  9.262212693622303e+18  0.0  1024.169327028528  0.0
93  91.89151978373452  9.262865434884956e+18  184.43827029201577  9.262865434884956e+18  0.0  1024.1673270285278  0.0
94  91.77368915356149  9.252153559414682e+18  184.21213069875438  9.252153559414682e+18  0.0  1032.102127792599  0.0
95  91.55939073456949  9.232671884960862e+18  183.80085090472932  9.232671884960862e+18  0.0  1039.8127088329356  0.0
96  91.59490553537357  9.23590050321578e+18  183.86901062344424  9.23590050321578e+18  0.0  1027.3584846619124  0.0
97  91.69063678580628  9.244603344164207e+18  184.05273726568882  9.244603344164207e+18  0.0  1029.9382241710234  0.0
98  91.61548356277915  9.237771232979923e+18  183.90850380735392  9.237771232979923e+18  0.0  1044.552018630289  0.0
99  89.96345832842194  9.08758712076563e+18  180.73795032727443  9.08758712076563e+18  0.0  1029.3261796904824  0.0
100  89.9759045141748  9.088718592197709e+18  180.76183694639607  9.088718592197709e+18  0.0  1029.3471796904828  0.0
101  93.28183435932756  9.38925766902978e+18  187.10655079062866  9.38925766902978e+18  0.0  1050.531573415725  0.0
102  90.98687642354338  9.180625129413034e+18  182.70208606538628  9.180625129413034e+18  0.0  1053.35307396349  0.0
103  91.72286890541504  9.247533536855912e+18  184.11459688918038  9.247533536855912e+18  0.0  1033.6159936951944  0.0
104  90.37433781005558  9.124939800914143e+18  181.52650690818746  9.124939800914143e+18  0.0  1107.8573769129891  0.0
105  90.50966087602885  9.137241897820804e+18  181.78621784288364  9.137241897820804e+18  0.0  1103.6319939043808  0.0
106  90.07546497372182  9.09776954306562e+18  180.95291257582977  9.09776954306562e+18  0.0  1125.4836241501796  0.0
107  85.82937840724989  8.711761673386353e+18  172.80385754926746  8.711761673386353e+18  0.0  1354.0428542909078  0.0
108  85.9248207947443  8.720438254067664e+18  172.98702980809512  8.720438254067664e+18  0.0  1375.8643998844314  0.0
109  89.92636982068801  9.084215438244364e+18  180.66677036293657  9.084215438244364e+18  0.0  1129.7082472371903  0.0
110  85.3816316795897  8.671057425417246e+18  171.94454564769742  8.671057425417246e+18  0.0  1345.8974762007008  0.0
111  90.77836837150284  9.161669851954804e+18  182.30191909682364  9.161669851954804e+18  0.0  1087.3252836580582  0.0
112  84.87359683252915  8.624872439320832e+18  170.9695292745509  8.624872439320832e+18  0.0  1430.5693612371645  0.0
113  91.38778407350792  9.21707127940981e+18  183.47150478754045  9.21707127940981e+18  0.0  1053.8444089401123  0.0
114  84.42186854958022  8.58380623178002e+18  170.1025760042449  8.58380623178002e+18  0.0  1459.967942082427  0.0
115  90.98997355349584  9.18090668668144e+18  182.70803005216374  9.18090668668144e+18  0.0  1026.882687973884  0.0
116  86.14816172400637  8.740741974909669e+18  173.4156639147597  8.740741974909669e+18  0.0  1377.9495623123119  0.0
117  83.73070397712614  8.520973088829649e+18  168.77609854195924  8.520973088829649e+18  0.0  1492.0408597942007  0.0
118  83.78803987911577  8.526185443555979e+18  168.88613714173732  8.526185443555979e+18  0.0  1473.3359141785959  0.0
119  91.50378163760573  9.227616512509612e+18  183.6941263752029  9.227616512509612e+18  0.0  1047.0007422734457  0.0
120  88.70556314580425  8.973233013254931e+18  178.3238080576041  8.973233013254931e+18  0.0  1022.2560417150211  0.0
121  86.70600736150197  8.791455214681998e+18  174.48627675439775  8.791455214681998e+18  0.0  2218.5898749364515  0.0
122  90.86957983212342  9.169961802920311e+18  182.47697139498433  9.169961802920311e+18  0.0  1034.8801990296397  0.0
123  91.94691274548961  9.267901158680873e+18  184.54458001659623  9.267901158680873e+18  0.0  1041.9936979082286  0.0
124  93.14814407665713  9.37710400696883e+18  186.8499734804531  9.37710400696883e+18  0.0  1050.7526330998533  0.0
125  89.63875997682186  9.058069088801988e+18  180.11479187470863  9.058069088801988e+18  0.0  1026.3421568554763  0.0
126  89.59132527480563  9.053756843164148e+18  180.02375557790978  9.053756843164148e+18  0.0  1026.2902071627184  0.0
127  90.96129532180454  9.178299574709504e+18  182.65299102164508  9.178299574709504e+18  0.0  1035.101258713768  0.0
128  89.75448161325731  9.068589237568847e+18  180.33688390423123  9.068589237568847e+18  0.0  1026.4477496234722  0.0
129  89.8240514794584  9.074913770859855e+18  180.4704018292636  9.074913770859855e+18  0.0  1026.5111757569623  0.0
130  91.2663847327625  9.206034975705682e+18  183.2385161537866  9.206034975705682e+18  0.0  1038.3261276988728  0.0
131  80.0469874557881  8.18608976870801e+18  161.70633956161353  8.18608976870801e+18  0.0  2165.879918238927  0.0
132  84.1408831328938  8.558262102990345e+18  169.5633110631295  8.558262102990345e+18  0.0  2156.140919701132  0.0
133  89.80204527624215  9.072913206931104e+18  180.42816770187886  9.072913206931104e+18  0.0  1026.4901757569621  0.0
134  89.54434991553275  9.049486355957522e+18  179.93360084799212  9.049486355957522e+18  0.0  1026.2266585335879  0.0
135  92.58561745805386  9.325965223459443e+18  185.77037693969933  9.325965223459443e+18  0.0  1051.0365734157247  0.0
136  81.95571835252052  8.359610759320048e+18  165.36956047453435  8.359610759320048e+18  0.0  2089.083304132116  0.0
137  90.7888400851467  9.162621825922427e+18  182.322016325029  9.162621825922427e+18  0.0  1042.67906245114  0.0
138  89.77000521460539  9.070000474055036e+18  180.3666766744952  9.070000474055036e+18  0.0  1026.7952071627185  0.0
139  89.70298787785282  9.063907988895711e+18  180.2380575433539  9.063907988895711e+18  0.0  1026.836658533588  0.0
140  89.79944668047  9.072676970951818e+18  180.4231804978717  9.072676970951818e+18  0.0  1026.7742071627183  0.0
141  89.66644777789591  9.060586161626902e+18  180.16793007879014  9.060586161626902e+18  0.0  1026.8576585335877  0.0
142  89.42057559553105  9.038234145048277e+18  179.6960541732414  9.038234145048277e+18  0.0  1026.9951234454334  0.0
143  90.51218224283494  9.137471112984995e+18  181.7910568296832  9.137471112984995e+18  0.0  1035.5111990296396  0.0
144  98.77689474776427  9.888808613433117e+18  197.652626283588  9.888808613433117e+18  0.0  1567.613960201138  0.0
145  99.44283980697017  9.949349073360925e+18  198.93070265984173  9.949349073360925e+18  0.0  1423.7688994780613  0.0
146  90.24193351528243  9.112903046843857e+18  181.27239765559253  9.112903046843857e+18  0.0  1038.7678017044357  0.0
147  89.38725091251132  9.035204628410119e+18  179.63209771088032  9.035204628410119e+18  0.0  1027.0161234454333  0.0
148  96.471686684954  9.679244244086727e+18  193.22848959738647  9.679244244086727e+18  0.0  1609.2480060399853  0.0
149  90.78344372663524  9.162131247875931e+18  182.31165967738076  9.162131247875931e+18  0.0  2128.0992328413067  0.0
150  89.26336285228135  9.023942077480122e+18  179.39433274680258  9.023942077480122e+18  0.0  1027.1737496234723  0.0
151  89.54331727252618  9.049392479320562e+18  179.93161900787854  9.049392479320562e+18  0.0  1030.4628399061119  0.0
152  89.60458877036682  9.054962615487892e+18  180.04921077141105  9.054962615487892e+18  0.0  1030.5048399061118  0.0
153  90.27408205739302  9.115825641581183e+18  181.33409687782498  9.115825641581183e+18  0.0  1039.1686300182118  0.0
154  99.62085303617522  9.965532094197748e+18  199.27234421084134  9.965532094197748e+18  0.0  1369.5101914409263  0.0
155  89.56890912981667  9.051719011801516e+18  179.98073469358755  9.051719011801516e+18  0.0  1030.4838399061118  0.0
156  190.10108838895576  1.0819100803535962e+19  289.19097638502717  1.0819100803535962e+19  0.0  1011.0960000000002  0.0
157  218.4704815361365  1.1077004377601229e+19  317.2738100054685  1.1077004377601229e+19  0.0  1013.743  0.0
158  130.4819642053444  1.0277108765503128e+19  230.17406557700815  1.0277108765503128e+19  0.0  1016.1443333333335  0.0
159  99.80823469207844  9.98256679018895e+18  199.63196557065558  9.98256679018895e+18  0.0  1020.7409999999999  0.0
160  99.10976480174854  9.919069527431684e+18  198.29146780133556  9.919069527431684e+18  0.0  1024.752293913196  0.0
161  98.7449034206004  9.885900310963673e+18  197.59122878701086  9.885900310963673e+18  0.0  1026.0886272465293  0.0
162  89.69737764884029  9.06339796807639e+18  180.22729043716822  9.06339796807639e+18  0.0  1027.3631234454335  0.0
163  91.03691075764198  9.185173705240181e+18  182.79811155507048  9.185173705240181e+18  0.0  1039.1152064429834  0.0
164  91.0758238721606  9.188711261105508e+18  182.87279329000518  9.188711261105508e+18  0.0  1046.0724564486923  0.0
165  90.90905119934988  9.173550109031807e+18  182.55272452400482  9.173550109031807e+18  0.0  1027.520688999998  0.0
166  92.27544543929974  9.297767767209069e+18  185.175097307747  9.297767767209069e+18  0.0  1046.4507871534415  0.0
167  114.51193986414546  1.0131926726037684e+19  214.36535461299172  1.0131926726037684e+19  0.0  1169.0617147465973  0.0
168  98.55808067744779  9.868916425222527e+18  197.23268008803112  9.868916425222527e+18  0.0  1459.6822550037614  0.0
169  91.68621429970041  9.244201299972764e+18  184.04424966609167  9.244201299972764e+18  0.0  1030.8097461006894  0.0
170  95.86697799018265  9.62427072638024e+18  192.06793755691618  9.62427072638024e+18  0.0  1043.4666995863397  0.0
171  92.24665351015554  9.295150319105049e+18  185.1198400699955  9.295150319105049e+18  0.0  1030.8517461006895  0.0
172  95.40334295395445  9.582122086723133e+18  191.1781329419328  9.582122086723133e+18  0.0  1027.8046585335876  0.0
173  97.54079237411588  9.77643567037417e+18  195.28030859678805  9.77643567037417e+18  0.0  1038.264059229041  0.0
174  94.99520825266455  9.545018932060414e+18  190.3948441212754  9.545018932060414e+18  0.0  1027.7836585335879  0.0
175  93.44766506557025  9.404333187779113e+18  187.4248117420035  9.404333187779113e+18  0.0  1043.319457342891  0.0
176  99.47201432096901  9.952001301906274e+18  198.98669415135467  9.952001301906274e+18  0.0  1395.371769013051  0.0
177  90.7258410190483  9.1568946380953e+18  182.20110902645632  9.1568946380953e+18  0.0  1046.1038809588638  0.0
178  89.86142251592547  9.078311137811406e+18  180.542124020463  9.078311137811406e+18  0.0  1026.5526585335879  0.0
179  99.51752890743427  9.956138991584934e+18  199.07404537790413  9.956138991584934e+18  0.0  1032.4692939131958  0.0
180  96.4984532359989  9.68167756690899e+18  193.27985974585647  9.68167756690899e+18  0.0  1046.7348809588636  0.0
181  114.08547439253016  1.0128049767204815e+19  213.9431968734134  1.0128049767204815e+19  0.0  1026.367  0.0
182  99.76107860873505  9.978279873521367e+18  199.54146399656221  9.978279873521367e+18  0.0  1044.6526272465292  0.0
183  104.37719300494427  1.0039792663681303e+19  204.33297893418603  1.0039792663681303e+19  0.0  1068.611076289171  0.0
184  99.64087349845148  9.967352136222863e+18  199.31076732026042  9.967352136222863e+18  0.0  1054.9557035357  0.0
185  109.58659087751585  1.0087150826159227e+19  209.48975662622797  1.0087150826159227e+19  0.0  1076.7987429558375  0.0
186  177.72689646442268  1.0706608149676573e+19  276.94177629811566  1.0706608149676573e+19  0.0  1017.873  0.0
187  155.6310544844073  1.0505736858949157e+19  255.06912464112975  1.0505736858949157e+19  0.0  1021.0840000000001  0.0
188  103.38624735441772  1.0030784066858336e+19  203.352042835686  1.0030784066858336e+19  0.0  1117.764520103946  0.0
189  130.5233326970847  1.0277484842700767e+19  230.21501620519484  1.0277484842700767e+19  0.0  1114.929327615059  0.0
190  126.08309005668343  1.0237119000515297e+19  225.8196245005547  1.0237119000515297e+19  0.0  1106.350994281726  0.0
191  99.87699009625781  9.988817281477982e+18  199.76392038675743  9.988817281477982e+18  0.0  1092.0964897034837  0.0
192  127.20494284027882  1.0247317662184342e+19  226.93014543785102  1.0247317662184342e+19  0.0  1129.9258591555536  0.0
193  98.08792142472979  9.826174674975435e+18  196.33035424948142  9.826174674975435e+18  0.0  1025.7482193229293  0.0
194  169.79199737795898  1.0634472703435997e+19  269.0870277074737  1.0634472703435997e+19  0.0  1170.7593188608796  0.0
195  164.48760823010343  1.0586250983910031e+19  263.8362182479814  1.0586250983910031e+19  0.0  1163.0119855275464  0.0
196  99.364697100985  9.942245190998637e+18  198.7807318099712  9.942245190998637e+18  0.0  1375.528882180837  0.0
197  99.34415762004694  9.940377965458813e+18  198.7413126041305  9.940377965458813e+18  0.0  1386.0043484509436  0.0
198  98.83987006370306  9.894533642154824e+18  197.7734880010463  9.894533642154824e+18  0.0  1427.1450684236538  0.0
199  151.42729209058052  1.0467520837187092e+19  250.90782449370636  1.0467520837187092e+19  0.0  1176.2933517310328  0.0
200  99.21798267773387  9.928907516157624e+18  198.49915867443872  9.928907516157624e+18  0.0  1401.9289270842248  0.0
201  99.38782022918929  9.944347293562663e+18  198.82510953076732  9.944347293562663e+18  0.0  1372.7055488475037  0.0
202  170.1576509577335  1.0637796826888487e+19  269.448987816746  1.0637796826888487e+19  0.0  1212.6949025125007  0.0
203  99.52204574286526  9.95654961298775e+18  199.08271405196362  9.95654961298775e+18  0.0  1362.9415668602705  0.0
204  99.54737486411899  9.958852260374454e+18  199.13132549679403  9.958852260374454e+18  0.0  1363.9702475741653  0.0
205  97.39423786181693  9.763112532892449e+18  194.9990423610628  9.763112532892449e+18  0.0  1485.8163011388065  0.0
206  97.50927286572639  9.773570260520581e+18  195.21981661099002  9.773570260520581e+18  0.0  1468.926967805473  0.0
207  186.00868417986385  1.078189712890785e+19  285.1399095921879  1.078189712890785e+19  0.0  1233.6805999866854  0.0
208  98.02388331101864  9.820353028274422e+18  196.20745281912667  9.820353028274422e+18  0.0  1457.765302799335  0.0
209  99.04843563531247  9.91349414866477e+18  198.1737653607007  9.91349414866477e+18  0.0  1410.4380667631247  0.0
210  209.47104808362747  1.0995191346214797e+19  308.3652799211668  1.0995191346214797e+19  0.0  1218.1134826318614  0.0
211  226.12279100319756  1.1146570827301798e+19  324.84882341730736  1.1146570827301798e+19  0.0  1236.8661884911544  0.0
212  242.8722662283726  1.1298838783894307e+19  341.42911202404684  1.1298838783894307e+19  0.0  1252.2764156464468  0.0
213  249.48250138331787  1.1358931830757442e+19  347.97257712692044  1.1358931830757442e+19  0.0  1257.36674897978  0.0
214  240.62956892085822  1.127845062655325e+19  339.20906822468714  1.127845062655325e+19  0.0  1271.0467402321299  0.0
215  210.95054311202512  1.100864130101841e+19  309.82983055533805  1.100864130101841e+19  0.0  1286.1795036989308  0.0
216  213.88141714491758  1.1035285610408346e+19  312.7310998000212  1.1035285610408346e+19  0.0  1315.066500445481  0.0
217  303.27089048985727  1.1847917186271429e+19  401.21764917177643  1.1847917186271429e+19  0.0  1280.6470000000002  0.0
218  263.48236832198563  1.148620334838168e+19  361.8310312682279  1.148620334838168e+19  0.0  1266.856324585683  0.0
219  188.31878283540755  1.0802898025776431e+19  287.42667391787836  1.0802898025776431e+19  0.0  1326.3540067963386  0.0
220  242.33826140088604  1.1293984194553512e+19  340.90050118471663  1.1293984194553512e+19  0.0  1308.1517239382722  0.0
221  194.7168777990155  1.0861062525445603e+19  293.7601416596317  1.0861062525445603e+19  0.0  1328.1362302891296  0.0
222  99.6074274856533  9.964311589604846e+18  199.24657800276896  9.964311589604846e+18  0.0  1368.2446908944096  0.0
223  203.29049097989082  1.0939004463453553e+19  302.247152687165  1.0939004463453553e+19  0.0  1227.889671123016  0.0
224  99.55793439413901  9.959812217649e+18  199.1515912614789  9.959812217649e+18  0.0  1363.2975436227712  0.0
225  99.71799287233647  9.974362988394224e+18  199.4587741994336  9.974362988394224e+18  0.0  1353.4739593784411  0.0
226  99.5652473357681  9.960477030524373e+18  199.165626199959  9.960477030524373e+18  0.0  1363.963210289438  0.0
227  99.77413222876358  9.979466566251233e+18  199.56651639863716  9.979466566251233e+18  0.0  1363.6956486763884  0.0
228  172.02618868627724  1.0654783533511606e+19  271.29865142681956  1.0654783533511606e+19  0.0  1336.6512302891297  0.0
229  99.4772552489954  9.952477749908673e+18  198.996752498072  9.952477749908673e+18  0.0  1376.2866244486452  0.0
230  99.6454793884309  9.96777085349372e+18  199.31960690708962  9.96777085349372e+18  0.0  1365.2610242277433  0.0
231  100.37363848677705  1.0003396713516155e+19  200.36986436064763  1.0003396713516155e+19  0.0  1362.2406244486451  0.0
232  99.54292160960904  9.958447419055368e+18  199.12277884672443  9.958447419055368e+18  0.0  1376.3956244486453  0.0
233  99.7612298641471  9.978293624013373e+18  199.54175428472678  9.978293624013373e+18  0.0  1370.755624448645  0.0
234  99.21792941779559  9.928902674345054e+18  198.49905645839556  9.928902674345054e+18  0.0  1387.662  0.0
235  98.83765039486154  9.894331854078323e+18  197.76922803054237  9.894331854078323e+18  0.0  1401.1803333333332  0.0
236  98.76017797376545  9.88728890670595e+18  197.6205435860145  9.88728890670595e+18  0.0  1404.579  0.0
237  99.17669748368273  9.92515431669843e+18  198.41992446363352  9.92515431669843e+18  0.0  1390.5366666666666  0.0
238  99.54244348593615  9.958403953266924e+18  199.12186123563504  9.958403953266924e+18  0.0  1363.251210289438  0.0
239  99.55082753434583  9.959166139485985e+18  199.13795183359298  9.959166139485985e+18  0.0  1360.8027823744405  0.0
240  89.53061112251768  9.048237374774335e+18  179.90723346745818  9.048237374774335e+18  0.0  1026.2056585335877  0.0
241  82.54856772812603  8.413506157102367e+18  166.50735220549439  8.413506157102367e+18  0.0  1510.7585230277477  0.0
242  81.20498972222408  8.29136270202037e+18  163.92876815376337  8.29136270202037e+18  0.0  1566.8848065052507  0.0
243  83.14472076946919  8.467701888133563e+18  167.6514843050419  8.467701888133563e+18  0.0  1508.0801353100194  0.0
244  79.7484644180382  8.158951310730745e+18  161.13341655987128  8.158951310730745e+18  0.0  1590.9470279039035  0.0
